accident_no,surface_cond_desc
T20160020434,Dry
T20160020437,Dry
T20160020439,Dry
T20160020440,Dry
T20160020442,Dry
T20160020444,Dry
T20160020445,Dry
T20160020450,Dry
T20160020451,Dry
T20160020452,Unknown
T20160020454,Dry
T20160020456,Dry
T20160020458,Dry
T20160020459,Dry
T20160020463,Dry
T20160020464,Dry
T20160020465,Dry
T20160020466,Dry
T20160020467,Wet
T20160020468,Wet
T20160020469,Dry
T20160020470,Dry
T20160020472,Dry
T20160020474,Dry
T20160020476,Dry
T20160020478,Dry
T20160020481,Wet
T20160020481,Muddy
T20160020482,Wet
T20160020483,Wet
T20160020484,Dry
T20160020485,Dry
T20160020486,Dry
T20160020487,Dry
T20160020488,Dry
T20160020489,Dry
T20160020490,Dry
T20160020493,Dry
T20160020495,Unknown
T20160020496,Wet
T20160020498,Dry
T20160020499,Dry
T20160020500,Unknown
T20160020503,Dry
T20160020505,Unknown
T20160020506,Dry
T20160020508,Dry
T20160020509,Dry
T20160020510,Wet
T20160020511,Dry
T20160020512,Dry
T20160020514,Wet
T20160020516,Unknown
T20160020519,Dry
T20160020522,Dry
T20160020523,Dry
T20160020524,Dry
T20160020525,Dry
T20160020527,Wet
T20160020528,Dry
T20160020531,Dry
T20160020533,Dry
T20160020534,Dry
T20160020535,Dry
T20160020538,Wet
T20160020540,Dry
T20160020541,Dry
T20160020544,Dry
T20160020545,Dry
T20160020546,Dry
T20160020549,Unknown
T20160020551,Dry
T20160020561,Dry
T20160020563,Wet
T20160020564,Dry
T20160020566,Dry
T20160020567,Wet
T20160020567,Muddy
T20160020569,Dry
T20160020572,Wet
T20160020575,Unknown
T20160020576,Wet
T20160020577,Dry
T20160020578,Dry
T20160020579,Dry
T20160020580,Dry
T20160020581,Dry
T20160020582,Dry
T20160020583,Dry
T20160020584,Wet
T20160020587,Dry
T20160020589,Wet
T20160020590,Dry
T20160020591,Dry
T20160020593,Dry
T20160020594,Dry
T20160020596,Dry
T20160020597,Dry
T20160020600,Dry
T20160020605,Unknown
T20160020609,Dry
T20160020611,Dry
T20160020612,Wet
T20160020616,Dry
T20160020617,Wet
T20160020618,Dry
T20160020620,Dry
T20160020622,Dry
T20160020624,Dry
T20160020627,Wet
T20160020628,Wet
T20160020629,Wet
T20160020629,Muddy
T20160020630,Dry
T20160020631,Dry
T20160020632,Wet
T20160020634,Dry
T20160020635,Wet
T20160020636,Dry
T20160020637,Wet
T20160020638,Dry
T20160020639,Dry
T20160020640,Dry
T20160020641,Wet
T20160020647,Dry
T20160020649,Dry
T20160020651,Unknown
T20160020652,Wet
T20160020653,Dry
T20160020654,Dry
T20160020658,Dry
T20160020659,Dry
T20160020660,Unknown
T20160020661,Dry
T20160020662,Dry
T20160020663,Dry
T20160020664,Dry
T20160020666,Unknown
T20160020667,Dry
T20160020668,Dry
T20160020670,Dry
T20160020671,Wet
T20160020676,Dry
T20160020677,Dry
T20160020678,Wet
T20160020679,Dry
T20160020680,Wet
T20160020683,Dry
T20160020684,Unknown
T20160020686,Dry
T20160020687,Dry
T20160020689,Wet
T20160020690,Dry
T20160020691,Dry
T20160020696,Dry
T20160020698,Dry
T20160020699,Wet
T20160020699,Muddy
T20160020700,Unknown
T20160020701,Dry
T20160020702,Dry
T20160020704,Dry
T20160020706,Dry
T20160020710,Dry
T20160020711,Wet
T20160020718,Dry
T20160020719,Unknown
T20160020720,Unknown
T20160020723,Dry
T20160020724,Dry
T20160020725,Dry
T20160020726,Unknown
T20160020727,Dry
T20160020728,Dry
T20160020729,Dry
T20160020731,Dry
T20160020732,Dry
T20160020735,Dry
T20160020737,Dry
T20160020739,Dry
T20160020740,Dry
T20160020741,Dry
T20160020743,Dry
T20160020744,Dry
T20160020745,Dry
T20160020748,Dry
T20160020751,Dry
T20160020752,Dry
T20160020755,Dry
T20160020757,Dry
T20160020758,Dry
T20160020759,Dry
T20160020761,Dry
T20160020763,Unknown
T20160020764,Wet
T20160020768,Dry
T20160020769,Dry
T20160020770,Dry
T20160020771,Dry
T20160020773,Dry
T20160020774,Dry
T20160020776,Dry
T20160020777,Dry
T20160020778,Dry
T20160020779,Dry
T20160020780,Dry
T20160020781,Dry
T20160020783,Dry
T20160020787,Dry
T20160020788,Dry
T20160020790,Dry
T20160020791,Dry
T20160020794,Dry
T20160020796,Dry
T20160020798,Dry
T20160020799,Dry
T20160020801,Dry
T20160020802,Dry
T20160020803,Dry
T20160020805,Dry
T20160020806,Dry
T20160020808,Dry
T20160020809,Dry
T20160020813,Dry
T20160020814,Dry
T20160020815,Dry
T20160020817,Dry
T20160020818,Dry
T20160020819,Dry
T20160020820,Dry
T20160020821,Dry
T20160020822,Unknown
T20160020824,Dry
T20160020827,Dry
T20160020828,Dry
T20160020829,Dry
T20160020830,Wet
T20160020831,Wet
T20160020835,Wet
T20160020838,Dry
T20160020839,Wet
T20160020842,Dry
T20160020843,Wet
T20160020844,Wet
T20160020846,Wet
T20160020852,Dry
T20160020860,Wet
T20160020861,Dry
T20160020864,Dry
T20160020869,Dry
T20160020870,Wet
T20160020871,Dry
T20160020872,Dry
T20160020873,Dry
T20160020874,Dry
T20160020877,Dry
T20160020878,Dry
T20160020879,Dry
T20160020880,Dry
T20160020883,Dry
T20160020886,Dry
T20160020890,Dry
T20160020891,Dry
T20160020893,Dry
T20160020895,Dry
T20160020896,Dry
T20160020899,Wet
T20160020900,Dry
T20160020905,Dry
T20160020906,Dry
T20160020907,Dry
T20160020908,Dry
T20160020911,Dry
T20160020913,Dry
T20160020915,Dry
T20160020917,Dry
T20160020920,Dry
T20160020921,Wet
T20160020922,Unknown
T20160020924,Dry
T20160020925,Dry
T20160020926,Dry
T20160020927,Wet
T20160020928,Dry
T20160020932,Dry
T20160020933,Dry
T20160020936,Dry
T20160020938,Dry
T20160020939,Dry
T20160020942,Dry
T20160020943,Dry
T20160020944,Wet
T20160020945,Dry
T20160020946,Dry
T20160020947,Dry
T20160020948,Dry
T20160020949,Dry
T20160020951,Dry
T20160020953,Dry
T20160020956,Dry
T20160020958,Unknown
T20160020959,Dry
T20160020960,Dry
T20160020962,Wet
T20160020963,Dry
T20160020964,Wet
T20160020965,Dry
T20160020966,Wet
T20160020967,Dry
T20160020968,Wet
T20160020969,Dry
T20160020970,Dry
T20160020971,Wet
T20160020972,Dry
T20160020973,Wet
T20160020975,Wet
T20160020976,Dry
T20160020977,Wet
T20160020979,Wet
T20160020981,Dry
T20160020981,Wet
T20160020982,Wet
T20160020983,Wet
T20160020988,Dry
T20160020989,Dry
T20160020990,Dry
T20160020991,Dry
T20160020996,Wet
T20160020997,Unknown
T20160021001,Unknown
T20160021002,Wet
T20160021003,Dry
T20160021005,Dry
T20160021006,Dry
T20160021008,Dry
T20160021010,Dry
T20160021013,Dry
T20160021014,Dry
T20160021016,Dry
T20160021017,Dry
T20160021019,Dry
T20160021020,Dry
T20160021021,Dry
T20160021022,Wet
T20160021023,Dry
T20160021024,Dry
T20160021026,Dry
T20160021027,Dry
T20160021028,Dry
T20160021029,Wet
T20160021031,Dry
T20160021033,Wet
T20160021034,Wet
T20160021039,Dry
T20160021041,Dry
T20160021043,Wet
T20160021044,Dry
T20160021049,Dry
T20160021050,Wet
T20160021052,Dry
T20160021054,Wet
T20160021055,Dry
T20160021058,Dry
T20160021059,Unknown
T20160021061,Dry
T20160021062,Wet
T20160021066,Dry
T20160021067,Wet
T20160021069,Dry
T20160021070,Dry
T20160021072,Dry
T20160021073,Dry
T20160021074,Dry
T20160021076,Dry
T20160021076,Wet
T20160021076,Muddy
T20160021077,Dry
T20160021079,Dry
T20160021081,Dry
T20160021082,Dry
T20160021083,Dry
T20160021084,Dry
T20160021085,Unknown
T20160021089,Wet
T20160021090,Dry
T20160021091,Dry
T20160021092,Dry
T20160021098,Dry
T20160021102,Wet
T20160021103,Dry
T20160021107,Unknown
T20160021109,Wet
T20160021110,Dry
T20160021111,Dry
T20160021112,Dry
T20160021113,Unknown
T20160021115,Wet
T20160021116,Dry
T20160021118,Dry
T20160021119,Dry
T20160021120,Dry
T20160021121,Dry
T20160021125,Dry
T20160021126,Dry
T20160021127,Dry
T20160021128,Dry
T20160021129,Dry
T20160021130,Dry
T20160021132,Dry
T20160021135,Wet
T20160021136,Dry
T20160021137,Dry
T20160021138,Dry
T20160021139,Dry
T20160021140,Wet
T20160021141,Dry
T20160021142,Dry
T20160021143,Dry
T20160021150,Dry
T20160021152,Wet
T20160021153,Wet
T20160021155,Dry
T20160021156,Wet
T20160021157,Dry
T20160021158,Wet
T20160021161,Wet
T20160021162,Unknown
T20160021164,Wet
T20160021165,Dry
T20160021170,Dry
T20160021171,Wet
T20160021172,Dry
T20160021173,Dry
T20160021174,Dry
T20160021176,Dry
T20160021178,Dry
T20160021179,Wet
T20160021181,Dry
T20160021182,Wet
T20160021182,Muddy
T20160021188,Dry
T20160021189,Wet
T20160021193,Dry
T20160021194,Wet
T20160021197,Dry
T20160021203,Dry
T20160021207,Dry
T20160021208,Dry
T20160021209,Wet
T20160021210,Dry
T20160021211,Wet
T20160021213,Wet
T20160021214,Wet
T20160021216,Wet
T20160021217,Wet
T20160021218,Wet
T20160021220,Dry
T20160021222,Dry
T20160021225,Dry
T20160021226,Wet
T20160021233,Unknown
T20160021235,Wet
T20160021237,Dry
T20160021241,Dry
T20160021243,Dry
T20160021244,Wet
T20160021245,Dry
T20160021246,Wet
T20160021247,Dry
T20160021249,Dry
T20160021252,Dry
T20160021254,Dry
T20160021256,Dry
T20160021258,Dry
T20160021259,Unknown
T20160021260,Dry
T20160021261,Wet
T20160021263,Dry
T20160021266,Dry
T20160021270,Unknown
T20160021272,Dry
T20160021279,Dry
T20160021280,Dry
T20160021281,Wet
T20160021282,Dry
T20160021287,Dry
T20160021291,Wet
T20160021293,Wet
T20160021296,Dry
T20160021299,Dry
T20160021300,Dry
T20160021302,Dry
T20160021304,Dry
T20160021306,Dry
T20160021307,Wet
T20160021310,Dry
T20160021312,Dry
T20160021313,Dry
T20160021318,Dry
T20160021319,Wet
T20160021320,Dry
T20160021321,Dry
T20160021322,Wet
T20160021323,Dry
T20160021327,Dry
T20160021329,Dry
T20160021330,Dry
T20160021331,Dry
T20160021333,Dry
T20160021335,Wet
T20160021336,Dry
T20160021338,Dry
T20160021340,Wet
T20160021343,Dry
T20160021345,Dry
T20160021347,Dry
T20160021349,Dry
T20160021350,Dry
T20160021351,Dry
T20160021353,Dry
T20160021354,Dry
T20160021355,Dry
T20160021358,Dry
T20160021359,Dry
T20160021362,Dry
T20160021365,Dry
T20160021366,Dry
T20160021367,Dry
T20160021368,Wet
T20160021369,Dry
T20160021370,Dry
T20160021373,Dry
T20160021376,Dry
T20160021377,Unknown
T20160021378,Dry
T20160021379,Dry
T20160021380,Wet
T20160021381,Wet
T20160021383,Wet
T20160021384,Wet
T20160021389,Dry
T20160021391,Wet
T20160021392,Wet
T20160021394,Unknown
T20160021395,Wet
T20160021396,Dry
T20160021397,Wet
T20160021397,Muddy
T20160021398,Dry
T20160021402,Dry
T20160021403,Dry
T20160021404,Dry
T20160021407,Dry
T20160021409,Wet
T20160021411,Dry
T20160021412,Wet
T20160021414,Dry
T20160021420,Dry
T20160021422,Dry
T20160021424,Dry
T20160021425,Dry
T20160021427,Dry
T20160021428,Dry
T20160021429,Wet
T20160021433,Dry
T20160021434,Dry
T20160021435,Dry
T20160021436,Unknown
T20160021437,Dry
T20160021438,Dry
T20160021439,Dry
T20160021443,Dry
T20160021444,Wet
T20160021447,Dry
T20160021448,Wet
T20160021449,Wet
T20160021452,Dry
T20160021453,Dry
T20160021454,Wet
T20160021457,Dry
T20160021461,Dry
T20160021462,Dry
T20160021464,Dry
T20160021465,Dry
T20160021467,Dry
T20160021469,Dry
T20160021470,Dry
T20160021471,Dry
T20160021472,Wet
T20160021474,Wet
T20160021475,Wet
T20160021476,Dry
T20160021477,Wet
T20160021480,Dry
T20160021481,Wet
T20160021483,Dry
T20160021485,Wet
T20160021489,Wet
T20160021490,Dry
T20160021492,Wet
T20160021493,Dry
T20160021495,Wet
T20160021497,Dry
T20160021499,Wet
T20160021505,Wet
T20160021507,Wet
T20160021509,Dry
T20160021510,Unknown
T20160021511,Wet
T20160021515,Wet
T20160021516,Dry
T20160021518,Wet
T20160021519,Dry
T20160021522,Dry
T20160021523,Dry
T20160021524,Dry
T20160021525,Dry
T20160021526,Unknown
T20160021527,Dry
T20160021528,Wet
T20160021529,Wet
T20160021530,Dry
T20160021531,Dry
T20160021532,Dry
T20160021533,Dry
T20160021535,Dry
T20160021536,Dry
T20160021537,Dry
T20160021538,Dry
T20160021539,Unknown
T20160021540,Wet
T20160021541,Dry
T20160021542,Dry
T20160021544,Dry
T20160021546,Dry
T20160021551,Dry
T20160021552,Wet
T20160021555,Dry
T20160021558,Dry
T20160021559,Wet
T20160021561,Unknown
T20160021562,Dry
T20160021564,Dry
T20160021565,Dry
T20160021566,Dry
T20160021567,Wet
T20160021570,Dry
T20160021572,Dry
T20160021573,Dry
T20160021574,Dry
T20160021576,Dry
T20160021578,Dry
T20160021582,Dry
T20160021584,Dry
T20160021586,Dry
T20160021587,Dry
T20160021591,Dry
T20160021594,Wet
T20160021595,Dry
T20160021597,Dry
T20160021598,Dry
T20160021600,Dry
T20160021602,Dry
T20160021604,Dry
T20160021606,Dry
T20160021607,Dry
T20160021608,Unknown
T20160021609,Dry
T20160021613,Dry
T20160021614,Dry
T20160021615,Dry
T20160021616,Dry
T20160021618,Unknown
T20160021619,Dry
T20160021621,Dry
T20160021622,Dry
T20160021625,Unknown
T20160021630,Dry
T20160021631,Dry
T20160021633,Dry
T20160021634,Dry
T20160021635,Dry
T20160021636,Unknown
T20160021638,Dry
T20160021640,Dry
T20160021641,Unknown
T20160021642,Dry
T20160021647,Dry
T20160021649,Dry
T20160021651,Dry
T20160021654,Dry
T20160021656,Dry
T20160021657,Dry
T20160021658,Dry
T20160021659,Dry
T20160021660,Dry
T20160021667,Dry
T20160021668,Dry
T20160021670,Dry
T20160021673,Dry
T20160021674,Dry
T20160021675,Dry
T20160021677,Wet
T20160021679,Wet
T20160021680,Dry
T20160021681,Dry
T20160021682,Dry
T20160021687,Dry
T20160021688,Dry
T20160021692,Dry
T20160021693,Dry
T20160021694,Unknown
T20160021697,Dry
T20160021697,Wet
T20160021698,Dry
T20160021699,Dry
T20160021701,Dry
T20160021702,Dry
T20160021704,Dry
T20160021707,Dry
T20160021708,Dry
T20160021709,Dry
T20160021711,Dry
T20160021712,Dry
T20160021716,Dry
T20160021719,Dry
T20160021720,Dry
T20160021721,Dry
T20160021722,Dry
T20160021726,Dry
T20160021727,Dry
T20160021729,Dry
T20160021730,Dry
T20160021732,Dry
T20160021733,Dry
T20160021734,Dry
T20160021736,Dry
T20160021737,Dry
T20160021738,Dry
T20160021739,Dry
T20160021741,Wet
T20160021751,Dry
T20160021753,Dry
T20160021757,Dry
T20160021759,Dry
T20160021761,Dry
T20160021762,Dry
T20160021763,Dry
T20160021765,Dry
T20160021766,Dry
T20160021768,Dry
T20160021770,Dry
T20160021771,Dry
T20160021773,Dry
T20160021774,Dry
T20160021777,Dry
T20160021779,Dry
T20160021780,Dry
T20160021782,Dry
T20160021784,Dry
T20160021786,Dry
T20160021788,Dry
T20160021789,Dry
T20160021791,Dry
T20160021794,Dry
T20160021795,Dry
T20160021796,Dry
T20160021799,Dry
T20160021800,Dry
T20160021801,Dry
T20160021802,Dry
T20160021803,Dry
T20160021804,Dry
T20160021807,Dry
T20160021808,Dry
T20160021809,Dry
T20160021811,Dry
T20160021812,Dry
T20160021813,Dry
T20160021814,Dry
T20160021816,Dry
T20160021817,Dry
T20160021818,Dry
T20160021819,Dry
T20160021820,Dry
T20160021823,Dry
T20160021825,Dry
T20160021826,Dry
T20160021828,Dry
T20160021830,Dry
T20160021833,Dry
T20160021836,Dry
T20160021838,Dry
T20160021839,Dry
T20160021841,Dry
T20160021842,Dry
T20160021843,Dry
T20160021846,Unknown
T20160021848,Dry
T20160021850,Dry
T20160021851,Dry
T20160021854,Dry
T20160021855,Wet
T20160021856,Wet
T20160021858,Dry
T20160021859,Dry
T20160021860,Unknown
T20160021861,Dry
T20160021864,Dry
T20160021865,Dry
T20160021869,Dry
T20160021870,Dry
T20160021872,Dry
T20160021873,Dry
T20160021874,Dry
T20160021875,Dry
T20160021879,Dry
T20160021880,Dry
T20160021881,Dry
T20160021883,Unknown
T20160021884,Dry
T20160021887,Wet
T20160021887,Muddy
T20160021889,Dry
T20160021890,Dry
T20160021891,Wet
T20160021892,Wet
T20160021893,Dry
T20160021895,Dry
T20160021898,Dry
T20160021899,Dry
T20160021901,Wet
T20160021902,Dry
T20160021903,Dry
T20160021904,Dry
T20160021907,Dry
T20160021909,Dry
T20160021910,Dry
T20160021911,Wet
T20160021912,Unknown
T20160021914,Unknown
T20160021916,Wet
T20160021917,Dry
T20160021920,Dry
T20160021921,Wet
T20160021923,Dry
T20160021924,Dry
T20160021925,Unknown
T20160021926,Unknown
T20160021927,Dry
T20160021929,Unknown
T20160021931,Dry
T20160021932,Dry
T20160021933,Dry
T20160021935,Wet
T20160021936,Dry
T20160021937,Unknown
T20160021938,Wet
T20160021939,Dry
T20160021940,Dry
T20160021943,Dry
T20160021944,Dry
T20160021945,Dry
T20160021946,Dry
T20160021947,Wet
T20160021948,Dry
T20160021949,Dry
T20160021950,Unknown
T20160021951,Wet
T20160021952,Dry
T20160021954,Dry
T20160021956,Dry
T20160021958,Wet
T20160021959,Dry
T20160021963,Dry
T20160021965,Dry
T20160021967,Dry
T20160021969,Unknown
T20160021972,Dry
T20160021977,Dry
T20160021981,Wet
T20160021982,Dry
T20160021985,Wet
T20160021987,Dry
T20160021990,Wet
T20160021991,Unknown
T20160021994,Dry
T20160021995,Dry
T20160021996,Dry
T20160021998,Wet
T20160022001,Dry
T20160022002,Dry
T20160022003,Dry
T20160022006,Dry
T20160022007,Dry
T20160022008,Dry
T20160022013,Dry
T20160022015,Dry
T20160022016,Wet
T20160022017,Dry
T20160022022,Unknown
T20160022024,Unknown
T20160022025,Dry
T20160022026,Unknown
T20160022027,Dry
T20160022030,Wet
T20160022031,Dry
T20160022032,Dry
T20160022033,Unknown
T20160022034,Dry
T20160022035,Wet
T20160022036,Unknown
T20160022041,Dry
T20160022042,Dry
T20160022043,Dry
T20160022045,Dry
T20160022046,Dry
T20160022049,Dry
T20160022051,Dry
T20160022054,Dry
T20160022055,Dry
T20160022056,Dry
T20160022057,Dry
T20160022060,Dry
T20160022061,Dry
T20160022062,Dry
T20160022066,Dry
T20160022067,Dry
T20160022068,Dry
T20160022069,Dry
T20160022071,Dry
T20160022072,Dry
T20160022074,Dry
T20160022075,Unknown
T20160022078,Dry
T20160022080,Dry
T20160022081,Dry
T20160022083,Dry
T20160022084,Dry
T20160022085,Unknown
T20160022087,Dry
T20160022088,Wet
T20160022090,Wet
T20160022091,Dry
T20160022092,Dry
T20160022094,Dry
T20160022096,Dry
T20160022099,Wet
T20160022101,Wet
T20160022103,Wet
T20160022104,Unknown
T20160022106,Dry
T20160022107,Dry
T20160022111,Dry
T20160022112,Wet
T20160022113,Dry
T20160022115,Dry
T20160022117,Dry
T20160022119,Wet
T20160022120,Dry
T20160022121,Dry
T20160022123,Dry
T20160022124,Dry
T20160022125,Dry
T20160022126,Dry
T20160022128,Dry
T20160022129,Dry
T20160022132,Dry
T20160022133,Dry
T20160022134,Dry
T20160022136,Dry
T20160022137,Dry
T20160022141,Dry
T20160022142,Dry
T20160022143,Dry
T20160022144,Dry
T20160022145,Dry
T20160022146,Dry
T20160022147,Dry
T20160022148,Dry
T20160022149,Dry
T20160022150,Unknown
T20160022151,Dry
T20160022157,Dry
T20160022158,Dry
T20160022160,Dry
T20160022161,Dry
T20160022162,Dry
T20160022164,Dry
T20160022165,Wet
T20160022168,Dry
T20160022169,Unknown
T20160022172,Dry
T20160022174,Unknown
T20160022176,Dry
T20160022178,Dry
T20160022179,Dry
T20160022180,Dry
T20160022182,Dry
T20160022185,Dry
T20160022187,Dry
T20160022188,Wet
T20160022188,Muddy
T20160022189,Dry
T20160022190,Dry
T20160022191,Dry
T20160022192,Dry
T20160022195,Dry
T20160022198,Dry
T20160022200,Dry
T20160022203,Unknown
T20160022206,Dry
T20160022207,Dry
T20160022208,Dry
T20160022209,Dry
T20160022212,Dry
T20160022214,Unknown
T20160022215,Dry
T20160022217,Dry
T20160022218,Dry
T20160022220,Dry
T20160022222,Dry
T20160022223,Dry
T20160022224,Dry
T20160022225,Dry
T20160022226,Dry
T20160022227,Dry
T20160022228,Dry
T20160022232,Wet
T20160022234,Dry
T20160022235,Dry
T20160022236,Dry
T20160022240,Dry
T20160022242,Dry
T20160022243,Unknown
T20160022245,Dry
T20160022248,Dry
T20160022249,Dry
T20160022252,Dry
T20160022255,Dry
T20160022258,Dry
T20160022260,Dry
T20160022262,Dry
T20160022265,Dry
T20160022266,Dry
T20160022267,Dry
T20160022271,Wet
T20160022273,Unknown
T20160022274,Dry
T20160022276,Dry
T20160022277,Dry
T20160022278,Dry
T20160022279,Dry
T20160022281,Dry
T20160022283,Dry
T20160022284,Dry
T20160022286,Dry
T20160022287,Dry
T20160022289,Dry
T20160022290,Dry
T20160022291,Dry
T20160022292,Unknown
T20160022294,Unknown
T20160022296,Dry
T20160022301,Wet
T20160022303,Dry
T20160022307,Dry
T20160022308,Dry
T20160022312,Dry
T20160022313,Dry
T20160022314,Dry
T20160022315,Dry
T20160022319,Dry
T20160022320,Dry
T20160022321,Dry
T20160022326,Dry
T20160022327,Dry
T20160022329,Dry
T20160022335,Dry
T20160022337,Dry
T20160022339,Dry
T20160022340,Dry
T20160022341,Dry
T20160022342,Dry
T20160022343,Dry
T20160022344,Dry
T20160022345,Dry
T20160022347,Dry
T20160022348,Unknown
T20160022350,Dry
T20160022351,Unknown
T20160022352,Dry
T20160022353,Dry
T20160022355,Dry
T20160022357,Unknown
T20160022359,Dry
T20160022360,Dry
T20160022362,Dry
T20160022363,Dry
T20160022367,Dry
T20160022370,Dry
T20160022371,Dry
T20160022373,Dry
T20160022374,Dry
T20160022376,Dry
T20160022378,Dry
T20160022379,Dry
T20160022382,Dry
T20160022383,Dry
T20160022384,Dry
T20160022386,Dry
T20160022389,Dry
T20160022391,Dry
T20160022392,Dry
T20160022393,Dry
T20160022394,Wet
T20160022395,Dry
T20160022397,Dry
T20160022398,Dry
T20160022399,Unknown
T20160022402,Dry
T20160022403,Dry
T20160022405,Dry
T20160022406,Dry
T20160022407,Wet
T20160022408,Dry
T20160022409,Wet
T20160022410,Dry
T20160022411,Dry
T20160022414,Unknown
T20160022415,Dry
T20160022416,Dry
T20160022418,Wet
T20160022423,Wet
T20160022424,Unknown
T20160022427,Dry
T20160022428,Dry
T20160022429,Dry
T20160022430,Dry
T20160022431,Dry
T20160022432,Dry
T20160022433,Dry
T20160022434,Dry
T20160022435,Dry
T20160022436,Dry
T20160022437,Dry
T20160022438,Dry
T20160022439,Dry
T20160022442,Dry
T20160022444,Dry
T20160022445,Dry
T20160022446,Dry
T20160022448,Dry
T20160022449,Dry
T20160022452,Dry
T20160022453,Unknown
T20160022454,Dry
T20160022456,Dry
T20160022459,Dry
T20160022460,Dry
T20160022462,Wet
T20160022463,Dry
T20160022466,Dry
T20160022467,Dry
T20160022469,Dry
T20160022470,Dry
T20160022471,Dry
T20160022472,Dry
T20160022474,Dry
T20160022476,Dry
T20160022478,Dry
T20160022481,Dry
T20160022482,Unknown
T20160022483,Dry
T20160022484,Dry
T20160022486,Unknown
T20160022487,Dry
T20160022488,Unknown
T20160022489,Wet
T20160022490,Dry
T20160022491,Dry
T20160022493,Unknown
T20160022495,Dry
T20160022498,Dry
T20160022501,Dry
T20160022502,Wet
T20160022503,Unknown
T20160022504,Wet
T20160022509,Wet
T20160022512,Dry
T20160022513,Dry
T20160022516,Wet
T20160022517,Dry
T20160022521,Wet
T20160022524,Dry
T20160022525,Dry
T20160022526,Muddy
T20160022531,Dry
T20160022533,Dry
T20160022534,Wet
T20160022537,Wet
T20160022539,Dry
T20160022540,Dry
T20160022543,Dry
T20160022544,Dry
T20160022546,Dry
T20160022547,Dry
T20160022551,Wet
T20160022554,Wet
T20160022555,Unknown
T20160022558,Dry
T20160022563,Wet
T20160022566,Wet
